USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
722361,92808,NEW SMYRNA BEACH MUNICIPAL AIRPORT,US,FL,KEVB,29.054,-80.948,3.1,20060101,20200211
722362,93937,SULPHUR SPRINGS MUNICIPAL AIRPORT,US,TX,KSLR,33.167,-95.617,149.1,20060101,20200211
722363,23098,EDWARDS COUNTY AIRPORT,US,TX,KECU,29.947,-100.173,723,20060101,20200212
722364,23903,TUNICA MUNICIPAL AIRPORT,US,MS,KUTA,34.681,-90.347,59.1,20050104,20200212
722366,53865,SLIDELL LA WSO/WSR,US,LA,KASD,30.343,-89.822,8.2,20080101,20091231
722367,363,SKYHAVEN AIRPORT,US,MO,KRCM,38.783,-93.8,243.2,20071016,20200211
722368,364,THOMAS P STAFFORD AIRPORT,US,OK,KOJA,35.55,-98.667,489.2,20071114,20200211
722369,365,T P MC CAMPBELL AIRPORT,US,TX,KTFP,27.917,-97.2,5.2,20071016,20200212
722390,3931,POLK ARMY AIRFIELD,US,LA,KPOE,31.05,-93.183,100.6,19620903,20200212
722400,3937,LAKE CHARLES REGIONAL AIRPORT,US,LA,KLCH,30.125,-93.228,2.7,19420502,20200212
722403,12968,SALT POINT,US,LA,KP92,29.562,-91.526,1.2,20060413,20200211
722404,13941,CHENNAULT INTERNATIONAL AP,US,LA,KCWF,30.21,-93.143,5.2,19880105,20200212
722405,13976,LAFAYETTE REGIONAL AIRPORT,US,LA,KLFT,30.205,-91.988,11.6,19451001,20200211
722406,12927,HOUMA-TERREBONNE AIRPORT,US,LA,KHUM,29.566,-90.66,2.7,20050101,20200212
722410,12917,SOUTHEAST TEXAS REGIONAL AIRPORT,US,TX,KBPT,29.951,-94.021,4.9,19730101,20200212
722416,12971,NEW BRAUNFELS MUNICIPAL AP,US,TX,KBAZ,29.709,-98.046,196.6,19990317,20200211
722420,12923,SCHOLES INTL AT GLSTON APT,US,TX,KGLS,29.273,-94.859,1.5,19930101,20200212
722422,12923,SCHOLES INTL AT GLSTON APT,US,TX,KGLS,29.273,-94.859,2.7,19730101,19900109
722423,12923,GALVESTON SCHOLES FIELD,US,TX,KGLS,29.273,-94.859,2.7,19431101,19631001
722427,12975,CLOVER FIELD AIRPORT,US,TX,KLVJ,29.519,-95.242,13.4,20060101,20200211
722429,53910,HOOKS MEMORIAL AIRPT,US,TX,KDWH,30.068,-95.556,46.3,20060101,20200212
722430,12960,G BUSH INTERCONTINENTAL AP/HOUSTON AP,US,TX,KIAH,29.98,-95.36,29,19730101,20200212
722435,12918,WILLIAM P HOBBY,US,TX,KHOU,29.638,-95.282,14.3,19730101,20100731
722436,12906,ELLINGTON FIELD AIRPORT,US,TX,KEFD,29.617,-95.167,9.8,19410701,20200211
722440,12918,WILLIAM P. HOBBY AIRPORT,US,TX,KHOU,29.638,-95.282,13.4,20050101,20200211
722444,53902,MONTGOMERY COUNTY AIRPORT,US,TX,KCXO,30.357,-95.414,74.7,20060101,20200211
722445,3904,EASTERWOOD FLD,US,TX,KCLL,30.589,-96.365,100,19730101,20100801
722446,93987,ANGELINA COUNTY AIRPORT,US,TX,KLFK,31.236,-94.754,87.8,19730101,20200211
722447,3901,LONGVIEW,US,TX,KGGG,32.385,-94.712,113.7,19730101,19910131
722447,53903,HUNTSVILLE MUNICIPAL ARPT,US,TX,KUTS,30.744,-95.586,111.6,20060101,20200212
722448,13972,TYLER POUNDS REGIONAL ARPT,US,TX,KTYR,32.354,-95.403,165.8,19730101,20200212
722469,53912,CAMPBELL FLD-CORSICANA MU,US,TX,KCRS,32.031,-96.399,136.6,20060101,20200211
722470,3901,EAST TEXAS REGIONAL ARPT,US,TX,KGGG,32.385,-94.712,111.3,19910204,20200212
722479,53907,ARLINGTON MUNICIPAL AIRPORT,US,TX,KGKY,32.664,-97.094,192,20060101,20200211
722480,13957,SHREVEPORT REGIONAL AIRPORT,US,LA,KSHV,32.447,-93.824,77.4,19730101,20200211
722484,53905,SHREVEPORT DOWNTOWN ARPT,US,LA,KDTN,32.543,-93.745,54.6,20000101,20200211
722485,13944,BARKSDALE AIR FORCE BASE,US,LA,KBAD,32.5,-93.667,50.6,19370301,20200211
722486,13942,MONROE REGIONAL AIRPORT,US,LA,KMLU,32.516,-92.041,24.1,19421001,20200211
722487,13935,ESLER REGIONAL AIRPORT,US,LA,KESF,31.395,-92.291,36,19410701,20200211
722488,3996,VICKSBURG/TALLULAH RGNL AP,US,LA,KTVR,32.35,-91.028,26.2,20050101,20200212
722489,53911,TERRELL MUNICIPAL AIRPORT,US,TX,KTRL,32.71,-96.267,144.8,20060101,20200211
722499,53948,A L MANGHAM JR RGNL ARPT,US,TX,KOCH,31.578,-94.709,108.2,20060101,20200211
722500,12919,BROWNSVILLE/S PADRE  ISLAND INTL AP,US,TX,KBRO,25.914,-97.423,7.3,19470101,20200211
722505,12904,VALLEY INTERNATIONAL ARPT,US,TX,KHRL,26.228,-97.654,10.4,19420301,20200211
722506,12959,MC ALLEN MILLER INTL ARPT,US,TX,KMFE,26.184,-98.254,30.5,19730101,20200211
722508,12957,PORT ISABEL-CAMERON CO APT,US,TX,KPIL,26.166,-97.346,5.8,20050101,20200212
722510,12924,CORPUS CHRISTI  INTERNATIONAL AIRPORT,US,TX,KCRP,27.774,-97.512,13.4,19460801,20200212
722515,12926,CORPUS CHRISTI NAS,US,TX,KNGP,27.683,-97.283,5.5,19730101,20200212
722516,12928,KINGSVILLE NAS,US,TX,KNQI,27.5,-97.817,15.2,19730101,20200211
722517,12932,ALICE INTERNATIONAL ARPT,US,TX,KALI,27.741,-98.025,52.7,19460801,20200211
722518,12974,NAVAL AUXILIARY LANDING FD,US,TX,KNOG,27.9,-98.05,78.3,20110301,20200212
722520,12907,LAREDO INTERNATIONAL AIRPORT,US,TX,KLRD,27.533,-99.467,150.6,20081124,20200211
722520,12920,LAREDO INTL AIRPORT,US,TX,KLRD,27.55,-99.467,155,19650301,19991231
722523,12970,STINSON MINICIPAL AIRPORT,US,TX,KSSF,29.339,-98.472,174,19990101,20200211
722524,12972,ARANSAS COUNTY AIRPORT,US,TX,KRKP,28.084,-97.046,6.7,20060101,20200212
722525,12920,LAREDO AIR FORCE BASE,US,TX,KLRD,27.544,-99.461,154.8,19460806,19650315
722526,12947,COTULLA-LA SALLE CO ARPT,US,TX,KCOT,28.457,-99.218,145.1,19730101,20200211
722527,12976,BRAZORIA COUNTY AIRPORT,US,TX,KLBX,29.11,-95.462,7.6,20060101,20200212
722530,12921,SAN ANTONIO INTERNATIONAL AIRPORT,US,TX,KSAT,29.544,-98.484,240.5,19460814,20200211
722533,12962,HONDO MUNICIPAL AIRPORT,US,TX,KHDO,29.36,-99.174,280.4,19420915,20200211
722535,12909,LACKLAND AIR FORCE BASE (KELLY FIELD ANNEX),US,TX,KSKF,29.383,-98.583,210.3,19370707,20200211
722536,12911,RANDOLPH AFB AIRPORT,US,TX,KRND,29.533,-98.262,221.9,19380401,20200211
722537,12961,KRVL MUNI/LUIS SHRER FD AP,US,TX,KERV,29.983,-99.083,492.9,20060101,20200211
722539,12979,SAN MARCOS MUNICIPAL ARPT,US,TX,KHYI,29.891,-97.864,182,20060101,20200211
722540,13904,AUSTIN-BERGSTROM INTL AIRPORT,US,TX,KAUS,30.183,-97.68,146.3,19990524,20200211
722540,13958,AUSTIN/MUELLER MUNI,US,TX,KATT,30.321,-97.76,200.6,19730101,19990523
722541,53914,MC KINNEY MUNICIPAL ARPT,US,TX,KTKI,33.19,-96.591,178.6,20060101,20200211
722542,3999,BURNET MUNICIPAL CRADOCK FIELD AIRPORT,US,TX,KBMQ,30.741,-98.235,392.6,20060101,20200211
722543,12977,SUGAR LAND REGIONAL ARPT,US,TX,KSGR,29.622,-95.657,25.6,20060101,20200212
722544,13958,AUSTIN-CAMP MABRY,US,TX,KATT,30.321,-97.76,204.2,19990602,20200211
722545,13904,BERGSTROM AFB/AUSTI,US,TX,KAUS,30.183,-97.68,150.9,19930104,19990523
722546,12910,SAN MARCOS (AWOS),US,TX,KRJO,29.9,-97.867,182,19920408,19960627
722547,53942,GEORGETOWN MUNICIPAL ARPT,US,TX,KGTU,30.679,-97.679,239.9,20060101,20200212
722550,12912,VICTORIA REGIONAL AIRPORT,US,TX,KVCT,28.861,-96.93,35.1,19411104,20200212
722552,93929,GAINESVILLE MUNICIPAL ARPT,US,TX,KGLE,33.651,-97.197,255.7,20060101,20200211
722553,53928,BRENHAM MUNI,US,TX,K11R,30.219,-96.374,93.9,20060101,20130501
722554,12978,FAYETTE RGNL AIR CTR,US,TX,K3T5,29.908,-96.95,98.8,20060101,20130501
722555,12935,PALACIOS MUNICIPAL AIRPORT,US,TX,KPSX,28.725,-96.254,3.7,19460801,20200212
722556,12925,CHASE NAVAL AIR STATION,US,TX,KNIR,28.367,-97.667,20.1,19730101,19921001
722560,13959,WACO REGIONAL AIRPORT,US,TX,KACT,31.619,-97.228,152.4,19420514,20200211
722563,53952,MC GREGOR EXECUTIVE ARPT,US,TX,KPWG,31.485,-97.316,180.4,20060101,20200211
722570,3933,HOOD AAF AIRPORT,US,TX,KHLR,31.133,-97.717,281.6,19601101,20200212
722572,3933,FORT HOOD,US,TX,KHLR,31.133,-97.717,266.7,19730102,19771202
722575,3972,KILLEEN MUNICIPAL AIRPORT,US,TX,KILE,31.083,-97.683,256.3,20060101,20200212
722576,3902,ROBERT GRAY AFF AIRPORT,US,TX,KGRK,31.067,-97.833,309.4,19500926,20200212
722577,93984,DRAUGHON-MILLER CNTRL TX RGNL ARPT,US,TX,KTPL,31.15,-97.417,207.9,20060101,20200211
722580,13960,DALLAS LOVE FIELD AIRPORT,US,TX,KDAL,32.852,-96.856,134.1,19460726,20200211
722581,13960,DALLAS LOVE FIELD,US,TX,KDAL,32.852,-96.856,148.7,19850531,19900208
722583,13960,DALLAS LOVE FLD,US,TX,KDAL,32.852,-96.856,148.7,19900208,20100731
722585,93901,NAVAL AIR STATION OPERATIONS,US,TX,KNBE,32.733,-96.967,150,19410805,19980103
722587,93955,COX FIELD AIRPORT,US,TX,KPRX,33.633,-95.45,166.7,20060101,20200211
722588,13926,MAJORS AIRPORT,US,TX,KGVT,33.068,-96.065,163.1,20060101,20200211
722589,3991,DENTON MUNICIPAL AIRPORT,US,TX,KDTO,33.206,-97.199,195.7,20060101,20200211
722590,3927,DALLAS/FT WORTH INTERNATIONAL AP,US,TX,KDFW,32.898,-97.019,170.7,19730101,20200211
722593,3985,FORT WORTH SPINKS AIRPORT,US,TX,KFWS,32.565,-97.308,213.4,20060101,20200211
722594,53909,FORT WORTH ALLIANCE ARPT,US,TX,KAFW,32.973,-97.318,208.8,20060101,20200211
722595,13911,FORT WORTH NAVAL AIR STATION JRB/CARSWELL FIELD,US,TX,KNFW,32.767,-97.45,185.3,19421201,20200211
722596,13961,FORT WORTH MEACHAM,US,TX,KFTW,32.819,-97.361,215.2,19460801,20100731
722597,93985,MINERAL WELLS AIRPORT,US,TX,KMWL,32.782,-98.06,283.5,19480310,20200211
722598,3970,ADDISON AIRPORT,US,TX,KADS,32.969,-96.836,196.3,20060101,20200211
722599,3971,DALLAS EXECUTIVE AIRPORT,US,TX,KRBD,32.681,-96.868,200.6,20060101,20200211
722600,3969,CLARK FIELD MUNI AIRPORT,US,TX,KSEP,32.215,-98.178,402.6,19840101,20200211
722610,22004,DEL RIO INTL,US,TX,KDRT,29.367,-100.917,315,19460809,19510430
722610,22010,DEL RIO INTERNATIONAL AIRPORT,US,TX,KDRT,29.378,-100.927,304.5,19510501,20200211
722615,22001,LAUGHLIN AFB AIRPORT,US,TX,KDLF,29.367,-100.783,329.8,19430217,20200212
722616,3032,TERRELL COUNTY AIRPORT,US,TX,K6R6,30.048,-102.213,707.8,20060101,20200211
722618,23091,FORT STOCKTON-PECOS CO APT,US,TX,KFST,30.912,-102.917,917.5,20050101,20200211
722620,23055,GUADALUPE PASS AMOS,US,TX,KGDP,31.831,-104.809,1663,19770827,20200212
722626,93035,MARFA AP,US,TX,KMRF,30.371,-104.017,1478,19730101,19770802
722630,23034,SAN ANGELO REGIONAL/MATHS FIELD AP,US,TX,KSJT,31.352,-100.495,584,19480215,20200212
722635,13973,JUNCTION,US,TX,KJCT,30.511,-99.766,533.1,19730101,19770802
722636,93042,DALHART MUNICIPAL,US,TX,KDHT,36.017,-102.55,1217.4,19421101,20100731
722637,93046,HEMPHILL COUNTY AIRPORT,US,TX,KHHF,35.9,-100.4,730.3,20060101,20200212
722640,93035,MARFA MUNICIPAL AIRPORT,US,TX,KMRF,30.371,-104.017,1478,19361201,20200208
722648,3031,ODESSA-SCHLEMEYER FLD ARPT,US,TX,KODO,31.921,-102.387,914.7,20060101,20200212
722650,23023,MIDLAND INTERNATIONAL AIRPORT,US,TX,KMAF,31.948,-102.209,872.3,19480201,20200212
722654,23091,FT STOCKTON\PECOS,US,TX,KFST,30.912,-102.917,917.4,20080101,20091231
722655,23005,WEBB AFB,US,TX,KBGS,32.217,-101.517,780.9,19420927,19770902
722656,23040,WINKLER COUNTY AIRPORT,US,TX,KINK,31.78,-103.202,855.6,19460801,20200212
722657,23041,BIG SPRING,US,TX,KHCA,32.233,-101.5,783.9,19470101,19741130
722660,13962,ABILENE REGIONAL AIRPORT,US,TX,KABI,32.411,-99.682,545.6,19460801,20200212
722665,13910,ABILENE DYESS AFB,US,TX,KDYS,32.433,-99.85,545.3,19730101,19881231
722666,93943,BROWNWOOD REGIONAL AIRPORT,US,TX,KBWD,31.8,-98.95,419.7,20060101,20200210
722670,23042,LUBBOCK INTERNATIONAL AIRPORT,US,TX,KLBB,33.666,-101.823,991.8,19450810,20200212
722675,23021,REESE AFB/LUBBOCK,US,TX,KREE,33.6,-102.05,1017,19420301,19970411
722676,3035,ARTESIA MUNICIPAL AIRPORT,US,NM,KATS,32.853,-104.468,1079.3,20060101,20200211
722677,3027,CLINES CORNERS,US,NM,KCQC,35.003,-105.663,2159.8,20060101,20200212
722678,23052,RATON MUNI/CREWS FIELD APT,US,NM,KRTN,36.741,-104.502,1935.2,19980902,20200212
722680,23009,ROSWELL INTERNATIONAL AIR CENTER AP,US,NM,KROW,33.308,-104.508,1112.2,19420713,20200211
722683,93083,SIERRA BLANCA RGNL AIRPORT,US,NM,KSRR,33.45,-105.517,2075.7,20060101,20200211
722686,23008,CANNON AFB AIRPORT,US,NM,KCVS,34.383,-103.317,1309.1,19430125,20200211
722687,93033,CAVERN CITY AIR TRML ARPT,US,NM,KCNM,32.334,-104.258,985.1,19420910,20200211
722688,93034,LEA COUNTY REGIONAL AIRPORT,US,NM,KHOB,32.693,-103.213,1114,19421101,20200212
722689,23077,CLOVIS MUNICIPAL AIRPORT,US,NM,KCVN,34.433,-103.083,1285,20060101,20200211
722691,366,CLAXTON EVANS COUNTY AIRPORT,US,GA,KCWV,32.2,-81.87,34.1,20090101,20200211
722692,367,WARRENTON FAUQUIER AIRPORT,US,VA,KHWY,38.586,-77.711,103,20090101,20200212
722693,93097,ALAMOGORDO-WHITE SANDS RGL AIRPORT,US,NM,KALM,32.84,-105.991,1280.2,20060101,20200211
722695,93041,LAS CRUCES INTL AIRPORT,US,NM,KLRU,32.283,-106.917,1357.6,20060101,20200211
722700,23044,EL PASO INTERNATIONAL AIRPORT,US,TX,KELP,31.811,-106.376,1194.2,19410401,20200211
722707,23055,GUADALUPE PASS,US,TX,KGDP,31.831,-104.809,1663,19730101,19770802
722710,93045,TRH OR CONSEQCES MUNI ARPT,US,NM,KTCS,33.237,-107.268,1478.3,19780301,20200211
722720,93026,BISBEE DOUGLAS INTL ARPT,US,AZ,KDUG,31.458,-109.606,1251.2,20100801,20200211
722720,93063,BISBEE DOUGLAS INTL,US,AZ,KSVC,32.633,-108.167,1659.9,19730101,20100801
722721,93063,GRANT COUNTY AIRPORT,US,NM,KSVC,32.633,-108.167,1637.7,20050101,20200211
722725,23078,DEMING MUNICIPAL AIRPORT,US,NM,KDMN,32.262,-107.721,1310.9,20060101,20200211
722726,93045,NOGALES (AMOS),US,AZ,KTCS,33.237,-107.268,1480.7,19730101,19780228
722728,3196,NOGALES INTERNATIONAL ARPT,US,AZ,KOLS,31.421,-110.846,1198.5,20060101,20200211
722730,3124,SIERRA VISTA MUNICIPAL-LIBBY AAF AIRPORT,US,AZ,KFHU,31.588,-110.344,1438.4,19541011,20200211
722735,93026,BISBEE DOUGLAS INTL,US,AZ,KDUG,31.458,-109.606,1250,19421116,20100801
722740,23160,TUCSON INTERNATIONAL AIRPORT,US,AZ,KTUS,32.131,-110.955,776.9,19730101,20200211
722745,23109,DAVIS-MONTHAN AFB AIRPORT,US,AZ,KDMA,32.167,-110.883,824.2,19410717,20200211
722747,93084,SAFFORD REGIONAL AIRPORT,US,AZ,KSAD,32.855,-109.635,968,20060101,20200212
722748,3914,CASA GRANDE MUNICIPAL ARPT,US,AZ,KCGZ,32.95,-111.767,445.6,20060101,20200211
722749,53128,CHANDLER MUNICIPAL AIRPORT,US,AZ,KCHD,33.269,-111.813,378.9,20060101,20200211
722764,3029,WINDOW ROCK AIRPORT,US,AZ,KRQE,35.658,-109.061,2054.1,20060101,20200212
722780,23183,PHOENIX SKY HARBOR INTL AIRPORT,US,AZ,KPHX,33.428,-112.004,337.4,19730101,20200211
722783,3185,FALCON FIELD AIRPORT,US,AZ,KFFZ,33.467,-111.733,420.6,20060101,20200211
722784,3184,PHOENIX DEER VALLEY ARPT,US,AZ,KDVT,33.688,-112.082,443.5,20060101,20200212
722785,23111,LUKE AFB AIRPORT,US,AZ,KLUF,33.55,-112.367,330.7,19411201,20200212
722786,23104,WILLIAMS GATEWAY AIRPORT,US,AZ,KIWA,33.3,-111.667,421.2,19420301,20200212
722787,53126,GLENDALE MUNICIPAL AIRPORT,US,AZ,KGEU,33.527,-112.295,324.9,20060101,20200211
722788,3186,PHOENIX GOODYEAR AIRPORT,US,AZ,KGYR,33.417,-112.383,295.1,20060101,20200211
722789,3192,SCOTTSDALE AIRPORT,US,AZ,KSDL,33.623,-111.911,449,20060101,20200211
722800,23195,YUMA MARINE CORPS AIR STATION/YUMA INTL AIRPORT,US,AZ,KYUM,32.667,-114.6,62.8,19420116,20070105
722805,3145,YUMA MCAS,US,AZ,KNYL,32.65,-114.617,64.9,19770127,19870630
722810,23199,NAF,US,CA,KNJK,32.817,-115.683,-12.8,19840413,20200211
722813,53146,PIONEER AIRFIELD,US,AZ,KALK,31.607,-110.428,1453.3,20080807,20200211
722817,3068,ELLICOTT-B AFA,US,CO,KABH,38.767,-104.3,1837.9,20060501,20200211
722819,53989,MULTI PURPOSE RANGE,US,KS,KAMM,39.294,-96.926,385.3,20060601,20170110
722820,3949,PEASON RIDGE,US,LA,KAQV,31.4,-93.283,111.3,20060101,20200211
722821,53988,FULLERTON LANDING STRIP,US,LA,KBKB,31.022,-92.911,94.5,20060101,20200212
722822,63903,DIRT STRIP EAST OF FORT POLK,US,LA,KDNK,31.114,-92.966,114,20050303,20130503
722823,3749,CAMP DAVID,US,MD,KRSP,39.645,-77.468,561.4,20060501,20190519
722825,53145,TONOPAH TEST RANGE #74,US,NV,KBJN,37.617,-116.264,1755.7,20060101,20150201
722826,93762,SITE R,US,PA,KRYT,39.733,-77.433,274.9,20060501,20171114
722857,368,WALHALLA MUNICIPAL AIRPORT,US,ND,K96D,48.941,-97.903,290.2,20101118,20200211
722860,23119,MARCH AIR RESERVE BASE,US,CA,KRIV,33.9,-117.25,468.2,19330101,20200211
722865,93180,ONTARIO,US,CA,KONT,34.067,-117.65,303.9,19421215,19991231
722866,23122,SAN BERNARDINO INTERNATIONAL AIRPORT,US,CA,KSBD,34.095,-117.235,353.3,19430106,19931030
722867,23156,BEAUMONT,US,CA,KBUO,33.933,-116.967,692,19730101,19991231
722868,93138,PALM SPRINGS INTL AIRPORT,US,CA,KPSP,33.822,-116.504,124.7,20060101,20200211
722869,3171,RIVERSIDE MUNICIPAL ARPT,US,CA,KRAL,33.952,-117.439,245.2,20060101,20200211
722874,93134,DOWNTOWN L.A./USC CAMPUS,US,CA,KCQT,34.024,-118.291,54.6,20000101,20200211
722880,23152,BURBANK-GLENDALE-PASA ARPT,US,CA,KBUR,34.201,-118.358,236.2,19430601,20200211
722885,93197,SANTA MONICA MUNI AIRPORT,US,CA,KSMO,34.016,-118.451,53,20060101,20200211
722886,23130,VAN NUYS AIRPORT,US,CA,KVNY,34.21,-118.489,234.7,19421211,20200211
722887,3180,BRACKETT FIELD AIRPORT,US,CA,KPOC,34.1,-117.783,308.2,20060101,20200211
722890,93136,MOUNT WILSON,US,CA,KMWS,34.233,-118.067,1739.2,19500101,20150513
722895,23243,LOMPOC AIRPORT,US,CA,KLPC,34.667,-120.467,26.8,20060101,20200211
722897,93206,SAN LUIS CO REGIONAL ARPT,US,CA,KSBP,35.237,-120.641,61,20060101,20200211
722899,3179,CHINO AIRPORT,US,CA,KCNO,33.975,-117.636,198.1,20060101,20200211
722900,23188,SAN DIEGO INTERNATIONAL AIRPORT,US,CA,KSAN,32.734,-117.183,4.6,19420101,20200211
722903,3131,MONTGOMERY FIELD AIRPORT,US,CA,KMYF,32.816,-117.139,127.1,20060101,20200211
722904,3178,BROWN FIELD MUNICIPAL ARPT,US,CA,KSDM,32.572,-116.979,157,20060101,20200211
722904,23196,BROWN FLD MUNI,US,CA,KSDM,32.567,-116.967,160,19780429,19991231
722906,93112,NORTH ISLAND NAS,US,CA,KNZY,32.7,-117.2,7.9,19450401,20200211
722907,53143,GILLESPIE FIELD AIRPORT,US,CA,KSEE,32.826,-116.973,118,20060101,20200211
722909,93115,NAVAL AUXILIARY LANDING FD,US,CA,KNRS,32.567,-117.117,7.3,19730101,20200211
722910,93116,SAN NICOLAS ISLAND NAVAL OUTLYING FIELD,US,CA,KNSI,33.24,-119.458,153,19430616,20200211
722915,93114,TUSTIN MCAF,US,CA,KNTK,33.7,-117.833,16.5,19760101,19891130
722920,23191,CATALINA AIRPORT,US,CA,KAVX,33.405,-118.416,488.3,19430612,20200211
722925,93117,NALF/F. SHERMAN FLD ARPT,US,CA,KNUC,33.023,-118.588,55.5,19430610,20200211
722926,3154,MARINE CORPS AIR STATION,US,CA,KNFG,33.3,-117.35,22.9,19730102,20200211
722927,3177,MCCLELLAN-PALOMAR AIRPORT,US,CA,KCRQ,33.128,-117.279,100,20060101,20200211
722928,369,MCOLF CAMP PENDLETON RED BEACH AIRPORT,US,CA,KNXF,33.286,-117.456,27.1,20091029,20200211
722930,93107,SAN DIEGO/MIRAMAR N,US,CA,KNKX,32.867,-117.133,145.7,19890101,20050331
722931,93107,MARINE CORPS AIR STATION,US,CA,KNKX,32.867,-117.133,145.4,20050401,20200211
722934,53121,OCEANSIDE MUNICIPAL ARPT,US,CA,KOKB,33.219,-117.349,8.5,20060101,20200211
722950,23174,LOS ANGELES INTERNATIONAL AIRPORT,US,CA,KLAX,33.938,-118.389,29.6,19440101,20200211
722953,3183,MOJAVE AIRPORT,US,CA,KMHV,35.067,-118.15,849.5,20060102,20200211
722955,3122,TORRANCE AIRPORT,US,CA,KTOA,33.802,-118.342,27.4,19440601,19991231
722955,3174,ZAMPERINI FIELD AIRPORT,US,CA,KTOA,33.803,-118.34,29.6,20060101,20200211
722956,3167,NRTHORP FLD/HATHRN MUNI AP,US,CA,KHHR,33.923,-118.334,19.2,20060101,20200211
722970,23129,LONG BEACH / DAUGHERTY FIELD / AIRPORT,US,CA,KLGB,33.812,-118.146,9.5,19430101,20200211
722972,63878,LITCHFIELD MUNICIPAL AIRPORT,US,IL,K3LF,39.163,-89.675,210.3,20060101,20200212
722975,53141,LOS ALAMITOS AAF AIRPORT,US,CA,KSLI,33.79,-118.052,10.7,20060101,20200211
722975,93106,LOS ALAMITOS AAF,US,CA,KSLI,33.783,-118.05,11,19820907,19991231
722976,3166,FULLERTON MUNICIPAL ARPT,US,CA,KFUL,33.872,-117.979,29.3,20060101,20200211
722977,93184,J. WAYNE APT-ORANGE CO APT,US,CA,KSNA,33.68,-117.866,16.5,19400617,20200211
722979,3157,LONG BEACH NAVAL STN,US,CA,NWF,33.75,-118.233,4.3,19730102,19731228
723010,3810,HICKORY REGIONAL AIRPORT,US,NC,KHKY,35.742,-81.382,358.1,20050101,20200212
723011,13748,WILMINGTON NEW HANOVER COUNTY,US,NC,KILM,34.268,-77.9,11.6,19420601,19900228
723013,13748,WILMINGTON INTL,US,NC,KILM,34.268,-77.9,11.6,19900228,20091231
723020,13748,WILMINGTON INTERNATIONAL AIRPORT,US,NC,KILM,34.268,-77.9,10.1,20050101,20200211
723030,13714,POPE AFB AIRPORT,US,NC,KPOB,35.174,-79.009,66.5,19370703,20200212
723034,93747,MACKALL AAF AIRPORT,US,NC,KHFF,35.033,-79.5,114.6,20060103,20200212
723035,93740,FAYETT RGNL/GRANNIS FLD AP,US,NC,KFAY,34.991,-78.88,56.7,20060101,20200211
723037,93765,MICHAEL J SMITH FLD ARPT,US,NC,KMRH,34.733,-76.657,2.4,20060101,20200211
723040,93729,CAPE HATTERAS,US,NC,KHSE,35.233,-75.622,3.4,19730101,19951231
723046,13766,DARE COUNTY REGIONAL AIRPORT,US,NC,KMQI,35.917,-75.7,4,20050101,20200211
723055,63816,STATESVILLE MUNICIPAL ARPT,US,NC,KSVH,35.765,-80.957,294.1,20060101,20200211
723060,13722,RALEIGH-DURHAM INTERNATIONAL AP,US,NC,KRDU,35.892,-78.782,126.8,19451101,20200211
723065,13783,PITT-GREENVILLE AIRPORT,US,NC,KPGV,35.633,-77.383,7.6,20050101,20200210
723066,13713,SEYMOUR-JOHNSON AFB AIRPORT,US,NC,KGSB,35.344,-77.965,33.2,19430601,20200211
723067,93726,KINSTON REGIONAL JETPORT AT STALLING FIELD,US,NC,KISO,35.317,-77.633,28.7,19730608,20200211
723068,93759,ROCKY MOUNT-WILSON RGN APT,US,NC,KRWI,35.855,-77.893,48.8,20060101,20200211
723069,93753,ALBERT J ELLIS AIRPORT,US,NC,KOAJ,34.833,-77.617,29.3,20060101,20200211
723070,13786,ELZ CTY CG/AIR STN RGNL AP,US,NC,KECG,36.261,-76.175,4,20050101,20200211
723074,3703,NORTHEASTERN REGIONAL ARPT,US,NC,KEDE,36.028,-76.567,6.1,20060101,20200211
723075,13769,OCEANA NAS,US,VA,KNTU,36.817,-76.033,7,19730101,20200211
723079,93796,TRI-COUNTY AIRPORT,US,NC,KASJ,36.298,-77.171,20.7,20060101,20200211
723080,13737,NORFOLK INTERNATIONAL AIRPORT,US,VA,KORF,36.903,-76.192,9.1,19730101,20200211
723083,13763,FRANKLIN MUNICIPAL-JOHN BEVERLY ROSE AIRPORT,US,VA,KFKN,36.698,-76.903,12.5,19941016,20200211
723084,93775,HANOVER CO MUNICIPAL ARPT,US,VA,KOFP,37.708,-77.434,62.5,20050101,20200212
723085,13750,NORFOLK NAS,US,VA,KNGU,36.937,-76.289,5.2,19730101,20200211
723086,93741,NWPT NEWS/WIMBURG INTL APT,US,VA,KPHF,37.132,-76.493,12.8,20000101,20200211
723087,93735,FELKER ARMY AIRFIELD,US,VA,KFAF,37.133,-76.6,3.7,19601101,20200211
723089,13755,CHINCOTEAGUE,US,VA,K0W8,37.933,-75.383,2,19821019,19960630
723090,13754,CHERRY POINT MCAS,US,NC,KNKT,34.9,-76.883,8.8,19730101,20200211
723095,93719,CRAVEN COUNTY REG AIRPORT,US,NC,KEWN,35.068,-77.048,5.8,19730101,20200211
723096,93727,JACKSONVILLE,US,NC,KNCA,34.708,-77.44,7.9,19730101,20200211
723097,93743,BOGUE FIELD MARINE CORPS AUXILIARY FIELD,US,NC,KNJM,34.683,-77.033,6.4,19870504,20200211
723098,93798,CULPEPER REGIONAL AIRPORT,US,VA,KCJR,38.527,-77.859,96.3,20060101,20200212
