,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
2020-03-24 16:00:00,2020,3,24,16,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,12.48,4.37,58.25,93993.0,762.4,1368.36,310.6,227.93,0.15,199.47,26157.32,11.48,23003.96,8433.15,142.0,0.99,10.0,99,9999,99999,9,999999999,1.25,0.46,5.81,99,0.14,0.0,9
2020-03-24 17:00:00,2020,3,24,17,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.93,6.86,76.5,94029.0,537.17,1368.6,321.7,107.1,0.0,93.34,12491.09,0.0,10921.73,3974.78,137.1,0.76,10.0,99,9999,99999,9,999999999,1.3,0.54,5.81,99,0.14,0.0,9
2020-03-24 18:00:00,2020,3,24,18,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,8.66,6.86,88.4,94005.0,277.25,1368.35,316.52,46.42,0.0,41.09,5388.24,0.0,4779.43,1610.93,112.9,1.11,10.0,99,9999,99999,9,999999999,1.35,0.6,5.81,99,0.13,0.0,9
2020-03-24 19:00:00,2020,3,24,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,6.97,5.9,92.84,93945.0,35.12,1369.04,311.75,4.22,0.0,4.52,510.07,0.0,546.18,172.4,120.1,1.62,10.0,99,9999,99999,9,999999999,1.4,0.71,5.81,99,0.14,0.2,9
2020-03-24 20:00:00,2020,3,24,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,6.75,5.43,91.26,93844.0,0.0,0.0,315.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.7,2.45,9.99,99,9999,99999,9,999999999,1.45,0.72,5.81,99,999.0,0.23,9
2020-03-24 21:00:00,2020,3,24,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,6.38,5.07,91.26,93831.0,0.0,0.0,303.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.7,2.84,9.99,99,9999,99999,9,999999999,1.52,0.68,5.81,99,999.0,1.79,9
2020-03-24 22:00:00,2020,3,24,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.9,4.92,93.38,93833.0,0.0,0.0,307.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.6,2.93,10.0,99,9999,99999,9,999999999,1.6,0.59,5.81,99,999.0,5.78,9
2020-03-24 23:00:00,2020,3,24,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.45,4.6,94.23,93719.0,0.0,0.0,297.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.1,2.89,10.0,99,9999,99999,9,999999999,1.68,0.58,11.26,99,999.0,12.41,9
2020-03-25 00:00:00,2020,3,24,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.07,4.23,94.32,93674.0,0.0,0.0,295.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.6,2.5,10.0,99,9999,99999,9,999999999,1.75,0.44,11.26,99,999.0,11.3,9
2020-03-25 01:00:00,2020,3,25,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,4.07,3.39,95.47,93659.0,0.0,0.0,301.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,2.88,9.84,99,9999,99999,9,999999999,1.83,0.34,11.26,99,999.0,8.26,9
2020-03-25 02:00:00,2020,3,25,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,3.33,2.66,95.54,93446.0,0.0,0.0,295.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.4,3.43,9.43,99,9999,99999,9,999999999,1.93,0.26,17.33,99,999.0,10.01,9
2020-03-25 03:00:00,2020,3,25,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,3.07,2.39,95.43,93327.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.4,3.02,9.54,99,9999,99999,9,999999999,1.88,0.19,17.33,99,999.0,26.44,9
2020-03-25 04:00:00,2020,3,25,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,2.74,2.06,95.25,93294.0,0.0,0.0,296.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.6,2.83,9.71,99,9999,99999,9,999999999,1.84,0.16,17.33,99,999.0,45.03,9
2020-03-25 05:00:00,2020,3,25,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,1.98,1.41,95.95,93340.0,0.0,0.0,295.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,2.28,9.59,99,9999,99999,9,999999999,1.81,0.14,17.33,99,999.0,36.11,9
2020-03-25 06:00:00,2020,3,25,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,1.91,1.31,95.64,93401.0,0.0,0.0,301.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3,1.99,9.82,99,9999,99999,9,999999999,1.77,0.15,17.33,99,999.0,19.91,9
2020-03-25 07:00:00,2020,3,25,7,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,2.11,1.47,95.6,93459.0,71.3,1366.91,312.2,13.07,6.21,14.31,1453.99,284.77,1669.93,354.1,88.8,1.98,9.88,99,9999,99999,9,999999999,1.73,0.16,17.33,99,0.13,9.48,9
2020-03-25 08:00:00,2020,3,25,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,2.83,1.77,92.68,93517.0,335.15,1368.13,318.23,87.7,28.87,75.03,9745.75,2304.29,8651.64,1997.84,97.9,2.34,9.92,99,9999,99999,9,999999999,1.7,0.15,17.33,99,0.13,18.37,9
2020-03-25 09:00:00,2020,3,25,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,3.96,2.21,88.38,93572.0,589.72,1367.81,321.98,146.23,72.84,117.34,16522.28,6783.59,14250.31,2791.97,102.5,2.3,9.96,99,9999,99999,9,999999999,1.57,0.11,17.33,99,0.13,6.5,9
2020-03-25 10:00:00,2020,3,25,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.62,2.56,80.71,93614.0,806.25,1367.73,326.0,196.88,0.14,171.12,23026.08,9.95,20104.18,7733.68,103.8,2.06,10.0,99,9999,99999,9,999999999,1.44,0.1,17.33,99,0.13,2.77,9
2020-03-25 11:00:00,2020,3,25,11,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,7.84,2.84,70.56,93632.0,969.97,1367.69,335.1,301.42,8.73,251.71,35126.12,696.35,29494.3,11367.41,101.0,1.42,9.98,99,9999,99999,9,999999999,1.32,0.1,17.33,99,0.13,1.43,9
2020-03-25 12:00:00,2020,3,25,12,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.08,3.28,62.6,93648.0,1069.75,1367.66,338.38,333.5,18.24,272.06,39223.34,1469.23,32179.74,12580.43,49.1,0.69,9.95,99,9999,99999,9,999999999,1.2,0.1,17.33,99,0.13,1.3,9
2020-03-25 13:00:00,2020,3,25,13,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.07,3.84,60.99,93676.0,1098.82,1367.64,338.52,313.48,65.77,226.9,35018.72,6412.08,26132.16,9679.38,357.5,1.35,9.74,99,9999,99999,9,999999999,1.08,0.11,17.33,99,0.13,1.34,9
2020-03-25 14:00:00,2020,3,25,14,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.53,4.32,61.14,93679.0,1055.2,1367.7,352.15,304.38,26.71,246.46,33913.74,2620.21,28229.31,9950.15,351.7,2.01,9.93,99,9999,99999,9,999999999,0.97,0.12,17.33,99,0.13,1.13,9
2020-03-25 15:00:00,2020,3,25,15,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.51,4.59,62.35,93714.0,941.88,1367.8,331.92,210.95,54.06,155.69,23554.5,5240.0,18032.6,5969.78,348.0,2.26,9.77,99,9999,99999,9,999999999,0.94,0.13,17.33,99,0.13,0.97,9
2020-03-25 16:00:00,2020,3,25,16,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.24,4.77,64.29,93757.0,766.6,1367.72,332.25,145.02,50.02,109.75,16731.06,5050.8,13352.99,2854.27,344.3,2.18,9.73,99,9999,99999,9,999999999,0.92,0.15,17.33,99,0.13,0.78,9
2020-03-25 17:00:00,2020,3,25,17,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.5,5.01,68.64,93810.0,541.35,1367.51,332.0,98.72,35.47,81.15,10980.28,3238.42,9414.46,2518.01,343.9,1.99,9.74,99,9999,99999,9,999999999,0.9,0.17,17.33,99,0.13,0.52,9
2020-03-25 18:00:00,2020,3,25,18,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,9.2,6.16,81.53,93896.0,281.5,1367.42,330.7,45.85,17.98,39.99,5087.11,1394.18,4645.24,1105.9,349.3,1.34,9.79,99,9999,99999,9,999999999,0.87,0.2,17.33,99,0.13,0.19,9
2020-03-25 19:00:00,2020,3,25,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,6.99,5.39,89.57,93953.0,37.35,1371.96,327.55,4.3,0.0,4.6,521.29,0.0,557.46,175.75,20.2,1.33,9.93,99,9999,99999,9,999999999,0.83,0.24,17.33,99,0.13,0.08,9
2020-03-25 20:00:00,2020,3,25,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,5.49,4.05,90.41,93991.0,0.0,0.0,329.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.3,1.55,9.88,99,9999,99999,9,999999999,0.8,0.21,17.33,99,999.0,0.02,9
2020-03-25 21:00:00,2020,3,25,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,3.61,3.52,99.38,94024.0,0.0,0.0,317.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.7,1.83,8.94,99,9999,99999,9,999999999,0.75,0.19,17.33,99,999.0,0.0,9
2020-03-25 22:00:00,2020,3,25,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,2.53,3.14,100.0,94004.0,0.0,0.0,297.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.2,1.88,8.1,99,9999,99999,9,999999999,0.71,0.17,17.33,99,999.0,0.0,9
2020-03-25 23:00:00,2020,3,25,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,2.04,2.83,100.0,94013.0,0.0,0.0,285.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.4,1.98,7.49,99,9999,99999,9,999999999,0.67,0.17,17.33,99,999.0,0.0,9
2020-03-26 00:00:00,2020,3,25,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,1.63,2.56,100.0,94033.0,0.0,0.0,238.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.5,2.01,5.61,99,9999,99999,9,999999999,0.63,0.16,17.33,99,999.0,0.01,9
2020-03-26 01:00:00,2020,3,26,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,1.38,2.42,100.0,94027.0,0.0,0.0,251.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.4,1.98,5.56,99,9999,99999,9,999999999,0.6,0.16,17.33,99,999.0,0.01,9
2020-03-26 02:00:00,2020,3,26,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,1.19,2.36,100.0,94040.0,0.0,0.0,281.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.2,1.89,5.66,99,9999,99999,9,999999999,0.58,0.15,17.33,99,999.0,0.01,9
2020-03-26 03:00:00,2020,3,26,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,1.25,2.36,100.0,94041.0,0.0,0.0,290.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.9,1.9,6.8,99,9999,99999,9,999999999,0.57,0.15,17.33,99,999.0,0.04,9
2020-03-26 04:00:00,2020,3,26,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,1.36,2.28,100.0,94009.0,0.0,0.0,287.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.3,2.0,6.66,99,9999,99999,9,999999999,0.6,0.14,17.33,99,999.0,0.16,9
2020-03-26 05:00:00,2020,3,26,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,1.66,2.29,100.0,94006.0,0.0,0.0,288.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.7,2.07,6.55,99,9999,99999,9,999999999,0.62,0.14,17.33,99,999.0,0.27,9
2020-03-26 06:00:00,2020,3,26,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,1.78,2.17,100.0,94005.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.7,2.01,5.89,99,9999,99999,9,999999999,0.63,0.18,17.33,99,999.0,0.32,9
2020-03-26 07:00:00,2020,3,26,7,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,2.46,2.31,98.94,94009.0,76.5,1366.17,275.92,21.02,75.37,18.88,2255.58,2020.28,2421.33,330.22,168.4,2.13,5.54,99,9999,99999,9,999999999,0.65,0.17,17.33,99,0.14,0.33,9
2020-03-26 08:00:00,2020,3,26,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,4.7,3.4,91.18,94032.0,342.05,1367.05,274.4,157.65,413.83,69.51,16838.86,33100.03,9546.03,1257.32,165.5,2.28,5.03,99,9999,99999,9,999999999,0.68,0.17,17.33,99,0.15,0.01,9
2020-03-26 09:00:00,2020,3,26,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,7.75,4.58,80.28,94053.0,596.25,1367.0,280.08,320.38,518.7,110.33,33596.38,49352.82,15695.04,2196.96,169.7,2.06,4.82,99,9999,99999,9,999999999,0.73,0.16,17.33,99,0.1,0.0,9
2020-03-26 10:00:00,2020,3,26,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.44,4.43,61.96,94033.0,812.35,1366.99,284.27,478.62,651.65,128.01,51261.44,65066.72,18089.22,3047.34,183.7,2.17,4.48,99,9999,99999,9,999999999,0.79,0.15,17.33,99,0.11,0.0,9
2020-03-26 11:00:00,2020,3,26,11,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,14.13,3.72,49.59,93968.0,975.62,1366.91,277.55,672.8,738.91,219.66,70752.54,73355.14,27858.07,6094.67,202.1,2.45,6.48,99,9999,99999,9,999999999,0.83,0.16,17.33,99,0.11,0.0,9
2020-03-26 12:00:00,2020,3,26,12,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.85,4.42,46.67,93861.0,1074.97,1366.96,265.85,835.75,888.88,146.52,88957.89,90076.41,18991.85,4674.17,209.6,2.82,1.04,99,9999,99999,9,999999999,0.86,0.14,17.33,99,0.11,0.0,9
2020-03-26 13:00:00,2020,3,26,13,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.95,5.71,47.64,93763.0,1103.65,1366.96,267.35,877.17,964.41,100.44,92328.34,97942.27,13571.94,3198.36,217.5,3.19,0.22,99,9999,99999,9,999999999,0.89,0.1,17.33,99,0.13,0.0,9
2020-03-26 14:00:00,2020,3,26,14,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,17.41,7.04,50.68,93695.0,1059.7,1366.87,274.5,837.9,963.49,98.55,88258.23,97739.79,13442.87,2885.34,230.0,3.26,0.33,99,9999,99999,9,999999999,0.89,0.1,17.33,99,0.13,0.0,9
2020-03-26 15:00:00,2020,3,26,15,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,17.4,8.27,55.06,93685.0,946.15,1366.99,276.58,723.95,938.68,107.98,76247.04,94910.27,14964.96,2405.42,249.3,3.22,1.93,99,9999,99999,9,999999999,1.03,0.12,17.33,99,0.11,0.0,9
2020-03-26 16:00:00,2020,3,26,16,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.59,9.6,63.46,93640.0,770.75,1367.03,297.62,508.4,544.02,199.96,54227.84,52809.15,25370.22,4526.24,252.9,2.55,5.13,99,9999,99999,9,999999999,1.16,0.13,17.33,99,0.11,0.0,9
2020-03-26 17:00:00,2020,3,26,17,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.48,11.18,75.68,93559.0,545.47,1366.85,291.8,318.12,398.07,167.49,33928.93,36228.94,20199.26,3569.4,235.2,1.63,6.22,99,9999,99999,9,999999999,1.3,0.14,17.33,99,0.11,0.0,9
2020-03-26 18:00:00,2020,3,26,18,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.66,12.25,91.15,93494.0,285.7,1367.41,284.4,140.62,202.87,104.48,14603.53,13758.21,12728.43,2156.67,213.1,1.3,7.01,99,9999,99999,9,999999999,1.43,0.15,17.33,99,0.14,0.02,9
2020-03-26 19:00:00,2020,3,26,19,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.22,10.74,96.97,93499.0,39.65,1368.76,300.8,9.25,9.61,12.7,1025.21,383.67,1469.77,301.05,214.0,1.66,8.75,99,9999,99999,9,999999999,1.54,0.18,15.92,99,0.14,0.02,9
2020-03-26 20:00:00,2020,3,26,20,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.53,10.04,96.68,93448.0,0.0,0.0,316.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,1.81,9.8,99,9999,99999,9,999999999,1.67,0.22,11.88,99,999.0,0.01,9
2020-03-26 21:00:00,2020,3,26,21,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.78,9.93,94.51,93449.0,0.0,0.0,313.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.7,2.2,9.87,99,9999,99999,9,999999999,1.71,0.29,11.88,99,999.0,0.1,9
2020-03-26 22:00:00,2020,3,26,22,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.21,9.83,91.21,93374.0,0.0,0.0,310.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.8,2.82,5.73,99,9999,99999,9,999999999,1.77,0.33,11.88,99,999.0,1.09,9
2020-03-26 23:00:00,2020,3,26,23,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.2,10.0,92.23,93329.0,0.0,0.0,319.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.6,3.22,6.36,99,9999,99999,9,999999999,1.83,0.42,11.88,99,999.0,2.86,9
2020-03-27 00:00:00,2020,3,26,24,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.35,10.3,93.28,93298.0,0.0,0.0,320.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.6,3.37,7.48,99,9999,99999,9,999999999,1.9,0.53,7.32,99,999.0,3.36,9
2020-03-27 01:00:00,2020,3,27,1,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.63,10.78,94.56,93262.0,0.0,0.0,323.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.4,3.44,7.27,99,9999,99999,9,999999999,1.96,0.55,5.81,99,999.0,3.41,9
2020-03-27 02:00:00,2020,3,27,2,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.63,11.29,97.78,93229.0,0.0,0.0,323.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.3,2.65,7.21,99,9999,99999,9,999999999,2.03,0.6,5.81,99,999.0,3.59,9
2020-03-27 03:00:00,2020,3,27,3,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.28,11.33,100.0,93240.0,0.0,0.0,327.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.4,1.94,6.85,99,9999,99999,9,999999999,2.03,0.62,5.81,99,999.0,3.78,9
2020-03-27 04:00:00,2020,3,27,4,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.56,11.57,100.0,93358.0,0.0,0.0,320.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.6,2.4,6.88,99,9999,99999,9,999999999,2.01,0.63,5.81,99,999.0,2.55,9
2020-03-27 05:00:00,2020,3,27,5,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.41,11.46,100.0,93506.0,0.0,0.0,319.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.3,2.19,6.43,99,9999,99999,9,999999999,1.98,0.64,5.81,99,999.0,1.79,9
2020-03-27 06:00:00,2020,3,27,6,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.01,11.11,100.0,93619.0,0.0,0.0,309.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.2,1.69,5.43,99,9999,99999,9,999999999,1.95,0.62,5.81,99,999.0,1.5,9
2020-03-27 07:00:00,2020,3,27,7,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,10.64,10.68,100.0,93641.0,81.85,1364.09,308.23,21.3,21.59,23.4,2362.82,1042.54,2698.66,544.68,315.0,1.16,5.34,99,9999,99999,9,999999999,1.92,0.49,5.81,99,0.14,1.02,9
2020-03-27 08:00:00,2020,3,27,8,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,11.52,11.08,97.05,93627.0,348.88,1365.77,314.88,152.2,189.38,102.15,16176.16,13848.95,12955.43,2025.75,316.7,0.73,5.1,99,9999,99999,9,999999999,1.91,0.39,5.81,99,0.14,0.75,9
2020-03-27 09:00:00,2020,3,27,9,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,12.36,11.35,93.54,93693.0,602.7,1366.07,318.3,308.58,340.09,162.52,33472.21,30420.77,20439.61,3453.71,307.2,0.63,5.04,99,9999,99999,9,999999999,2.01,0.31,5.81,99,0.08,0.32,9
2020-03-27 10:00:00,2020,3,27,10,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,14.43,11.88,85.76,93741.0,818.38,1366.19,322.77,474.7,440.05,199.45,51511.42,41415.18,26553.15,4690.51,278.4,1.29,4.88,99,9999,99999,9,999999999,2.1,0.26,5.81,99,0.1,0.33,9
2020-03-27 11:00:00,2020,3,27,11,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,14.94,11.27,78.63,93784.0,981.2,1366.1,371.55,354.6,13.13,293.43,40757.74,1058.96,33928.94,12759.34,264.8,1.77,9.98,99,9999,99999,9,999999999,2.17,0.28,5.81,99,0.13,0.3,9
2020-03-27 12:00:00,2020,3,27,12,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.73,11.31,74.99,93784.0,1080.12,1366.05,362.85,285.62,41.12,216.35,32174.34,3837.6,25232.66,9102.58,274.5,1.92,9.83,99,9999,99999,9,999999999,2.25,0.26,5.81,99,0.13,0.19,9
2020-03-27 13:00:00,2020,3,27,13,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,16.0,11.47,74.43,93761.0,1108.4,1366.08,354.33,482.35,351.48,229.66,54024.7,33535.63,30654.74,8458.89,298.6,1.78,7.88,99,9999,99999,9,999999999,2.33,0.29,5.81,99,0.11,0.57,9
2020-03-27 14:00:00,2020,3,27,14,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.87,11.65,75.91,93703.0,1064.12,1366.18,380.25,342.8,99.61,229.64,39255.74,9513.99,27851.25,7866.4,327.6,1.46,9.46,99,9999,99999,9,999999999,2.42,0.26,5.81,99,0.13,5.33,9
2020-03-27 15:00:00,2020,3,27,15,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,15.51,11.81,78.55,93735.0,950.35,1366.11,373.05,291.0,93.65,205.39,33225.69,8867.59,25033.5,6164.24,317.3,1.24,9.67,99,9999,99999,9,999999999,2.47,0.27,3.59,99,0.13,7.6,9
2020-03-27 16:00:00,2020,3,27,16,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,14.94,11.75,81.1,93793.0,774.83,1366.24,373.15,225.27,163.82,148.24,25375.74,14950.45,19515.92,3304.59,305.6,1.0,9.56,99,9999,99999,9,999999999,2.53,0.27,3.06,99,0.13,9.6,9
2020-03-27 17:00:00,2020,3,27,17,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,14.26,12.2,87.43,93823.0,549.55,1366.13,361.73,154.73,88.97,116.63,17506.33,7697.58,14473.36,2731.51,248.2,0.27,9.69,99,9999,99999,9,999999999,2.6,0.26,3.06,99,0.13,27.22,9
2020-03-27 18:00:00,2020,3,27,18,0,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9?9?9,13.71,12.78,94.18,93787.0,289.88,1366.21,352.77,67.93,47.47,56.23,7684.21,3208.56,7104.2,1213.28,146.1,0.88,9.75,99,9999,99999,9,999999999,2.68,0.25,3.02,99,0.13,51.95,9
